ID	System	Annotator	Source	Reference	Hypothesis	Difficulty	AccuracyBinary	AdditionBinary	DuplicationBinary	FluencyBinary	GrammarBinary	MistranslationBinary	NonExistingWordFormBinary	OmissionBinary	OverlyLitteralBinary	TypographyBinary	UnintelligibleBinary	WordOrderBinary
36	TF_online	A2	But at the same time, we need a good deal of intuition to actually make the experiments work.	Aber gleichzeitig benötigen wir einen guten Anteil Intuition um die Experimente tatsächlich auszuführen.	Aber gleichzeitig, zur gleichen Zeit, brauchen wir eine gute Intuition, um die Experimente zu machen.	3.14	0000000000000000000	0000000000000000000	0001000000000000000	0000000000000000000	0000000000000000000	0000000000000000010	0000000000000000000	0000000000010000000	0000000000000000000	0010000000000000000	0000000000000000000	0000000000000000000
37	PA_offline	A1	With Pivot, you can drill into a decade.	Mit Pivot können sie eintauchen in ein Jahrzehnt.	Mit Pivot kann man in ein Jahrzehnt bohren.	1.5	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000010	000000000	000000000	000000000
37	PA_offline	A2	With Pivot, you can drill into a decade.	Mit Pivot können sie eintauchen in ein Jahrzehnt.	Mit Pivot kann man in ein Jahrzehnt bohren.	1.5	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000
37	PA_online	A1	With Pivot, you can drill into a decade.	Mit Pivot können sie eintauchen in ein Jahrzehnt.	Mit Pivot kann man in einen Jahrzehnt hineinbohren. ypen.	1.5	00000000000	00000000010	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000001000	00000000000	00000000000	00000000000
37	PA_online	A2	With Pivot, you can drill into a decade.	Mit Pivot können sie eintauchen in ein Jahrzehnt.	Mit Pivot kann man in einen Jahrzehnt hineinbohren. ypen.	1.5	00000000000	00000000000	00000000000	00000000000	00000100000	00000000000	00000000010	00000000000	00000000000	00000000001	00000000000	00000000000
37	TF_offline	A1	With Pivot, you can drill into a decade.	Mit Pivot können sie eintauchen in ein Jahrzehnt.	Mit Pivot kann man in ein Jahrzehnt eindringen.	1.5	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000
37	TF_offline	A2	With Pivot, you can drill into a decade.	Mit Pivot können sie eintauchen in ein Jahrzehnt.	Mit Pivot kann man in ein Jahrzehnt eindringen.	1.5	000000000	000000000	000000000	000000000	000000000	000000010	000000000	000000000	000000000	000000000	000000000	000000000
37	TF_online	A1	With Pivot, you can drill into a decade.	Mit Pivot können sie eintauchen in ein Jahrzehnt.	Mit Pivot kann man in einen Jahrzehnt bohren.	1.5	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000000	000000010	000000000	000000000	000000000
37	TF_online	A2	With Pivot, you can drill into a decade.	Mit Pivot können sie eintauchen in ein Jahrzehnt.	Mit Pivot kann man in einen Jahrzehnt bohren.	1.5	000000000	000000000	000000000	000000000	000001000	000000000	000000000	000000000	000000000	000000000	000000000	000000000
38	PA_offline	A1	We at Berkeley Bionics call these robots exoskeletons.	Wir bei Berkeley Bionics nennen diese Roboter Exoskelette.	Wir in Berkeley Bionics nennen diese Roboter Exoskeletonen.	0.77	000000000	000000000	000000000	000000000	000000000	000000000	000000010	000000000	010000000	000000000	000000000	000000000
38	PA_offline	A2	We at Berkeley Bionics call these robots exoskeletons.	Wir bei Berkeley Bionics nennen diese Roboter Exoskelette.	Wir in Berkeley Bionics nennen diese Roboter Exoskeletonen.	0.77	000000000	000000000	000000000	000000000	010000000	000000000	000000010	000000000	000000000	000000000	000000000	000000000
38	PA_online	A1	We at Berkeley Bionics call these robots exoskeletons.	Wir bei Berkeley Bionics nennen diese Roboter Exoskelette.	Wir in Berkeley Bionics nennen diese Roboter exoskeletons.	0.77	000000000	000000000	000000000	000000000	000000000	000000000	000000010	000000000	010000000	000000000	000000000	000000000
38	PA_online	A2	We at Berkeley Bionics call these robots exoskeletons.	Wir bei Berkeley Bionics nennen diese Roboter Exoskelette.	Wir in Berkeley Bionics nennen diese Roboter exoskeletons.	0.77	000000000	000000000	000000000	000000000	010000000	000000000	000000010	000000000	000000000	000000010	000000000	000000000
38	TF_offline	A1	We at Berkeley Bionics call these robots exoskeletons.	Wir bei Berkeley Bionics nennen diese Roboter Exoskelette.	Wir in Berkeley Bionics nennen diese Roboter Exoskeletonen.	0.77	000000000	000000000	000000000	000000000	000000000	000000000	000000010	000000000	010000000	000000000	000000000	000000000
38	TF_offline	A2	We at Berkeley Bionics call these robots exoskeletons.	Wir bei Berkeley Bionics nennen diese Roboter Exoskelette.	Wir in Berkeley Bionics nennen diese Roboter Exoskeletonen.	0.77	000000000	000000000	000000000	000000000	010000000	000000000	000000010	000000000	000000000	000000000	000000000	000000000
38	TF_online	A1	We at Berkeley Bionics call these robots exoskeletons.	Wir bei Berkeley Bionics nennen diese Roboter Exoskelette.	Wir in Berkeley Bionics nennen diese Roboter Exoskeletons.	0.77	000000000	000000000	000000000	000000000	000000000	000000000	000000010	000000000	010000000	000000000	000000000	000000000
38	TF_online	A2	We at Berkeley Bionics call these robots exoskeletons.	Wir bei Berkeley Bionics nennen diese Roboter Exoskelette.	Wir in Berkeley Bionics nennen diese Roboter Exoskeletons.	0.77	000000000	000000000	000000000	000000000	010000000	000000000	000000010	000000000	000000000	000000000	000000000	000000000
39	PA_offline	A1	Using a kind of torch, we can make these virtual worlds visible.	Und mit einer Art Taschenlampe können wir diese virtuellen Welten sichtbar machen.	Mit einer Art Torch können wir diese virtuellen Welten sichtbar machen.	1.27	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000100000000	000000000000	000000000000	000000000000	000000000000	000000000000
39	PA_offline	A2	Using a kind of torch, we can make these virtual worlds visible.	Und mit einer Art Taschenlampe können wir diese virtuellen Welten sichtbar machen.	Mit einer Art Torch können wir diese virtuellen Welten sichtbar machen.	1.27	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000100000000	000000000000	000000000000	000000000000	000000000000	000000000000
39	PA_online	A1	Using a kind of torch, we can make these virtual worlds visible.	Und mit einer Art Taschenlampe können wir diese virtuellen Welten sichtbar machen.	Mit einer Art Torch, können wir diese virtuellen Welten sichtbar machen.	1.27	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0001000000000	0000100000000	0000000000000	0000000000000
39	PA_online	A2	Using a kind of torch, we can make these virtual worlds visible.	Und mit einer Art Taschenlampe können wir diese virtuellen Welten sichtbar machen.	Mit einer Art Torch, können wir diese virtuellen Welten sichtbar machen.	1.27	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0001000000000	0000000000000	0000000000000	0000100000000	0000000000000	0000000000000
39	TF_offline	A1	Using a kind of torch, we can make these virtual worlds visible.	Und mit einer Art Taschenlampe können wir diese virtuellen Welten sichtbar machen.	Mit einer Art Torzen können wir diese virtuellen Welten sichtbar machen.	1.27	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000100000000	000000000000	000000000000	000000000000	000000000000	000000000000
39	TF_offline	A2	Using a kind of torch, we can make these virtual worlds visible.	Und mit einer Art Taschenlampe können wir diese virtuellen Welten sichtbar machen.	Mit einer Art Torzen können wir diese virtuellen Welten sichtbar machen.	1.27	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000100000000	000000000000	000000000000	000000000000	000000000000	000000000000
39	TF_online	A1	Using a kind of torch, we can make these virtual worlds visible.	Und mit einer Art Taschenlampe können wir diese virtuellen Welten sichtbar machen.	Mit einer Art Torch, können wir diese virtuellen Welten sichtbar machen.	1.27	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0001000000000	0000000000000	0000000000000	0000100000000	0000000000000	0000000000000
39	TF_online	A2	Using a kind of torch, we can make these virtual worlds visible.	Und mit einer Art Taschenlampe können wir diese virtuellen Welten sichtbar machen.	Mit einer Art Torch, können wir diese virtuellen Welten sichtbar machen.	1.27	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0001000000000	0000000000000	0000000000000	0000100000000	0000000000000	0000000000000
40	PA_offline	A1	You can have me as a farmer, or in leathers, and no one has ever chose farmer.	Man kann mich als Farmer haben, oder in Leder, aber niemand hat jemals Farmer gewählt.	Sie können mich als Bauer oder Läuter haben, und niemand hat sich Bauer je ausgewählt.	1.53	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000010000	00000000000000000	00000010000000000	00000010000000000	00000000000000000	00000000000000000	00000000000000000	00000000000001000
40	PA_offline	A2	You can have me as a farmer, or in leathers, and no one has ever chose farmer.	Man kann mich als Farmer haben, oder in Leder, aber niemand hat jemals Farmer gewählt.	Sie können mich als Bauer oder Läuter haben, und niemand hat sich Bauer je ausgewählt.	1.53	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000010000	00000010000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000100
40	PA_online	A1	You can have me as a farmer, or in leathers, and no one has ever chose farmer.	Man kann mich als Farmer haben, oder in Leder, aber niemand hat jemals Farmer gewählt.	Man kann mich als Bauer haben, oder in Lederthers, und niemand hat jemals einen Bauern gewählt.	1.53	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000001000000000000	0000000000000000000	0000000000000000000
40	PA_online	A2	You can have me as a farmer, or in leathers, and no one has ever chose farmer.	Man kann mich als Farmer haben, oder in Leder, aber niemand hat jemals Farmer gewählt.	Man kann mich als Bauer haben, oder in Lederthers, und niemand hat jemals einen Bauern gewählt.	1.53	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000100	0000000000000001000	0000000001000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000
40	TF_offline	A1	You can have me as a farmer, or in leathers, and no one has ever chose farmer.	Man kann mich als Farmer haben, oder in Leder, aber niemand hat jemals Farmer gewählt.	Sie können mich als Farmer oder Lederbeutel haben und niemand hat jemals einen Bauern gewählt.	1.53	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000001000000000	0000001000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
40	TF_offline	A2	You can have me as a farmer, or in leathers, and no one has ever chose farmer.	Man kann mich als Farmer haben, oder in Leder, aber niemand hat jemals Farmer gewählt.	Sie können mich als Farmer oder Lederbeutel haben und niemand hat jemals einen Bauern gewählt.	1.53	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000100	0000001000001000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
40	TF_online	A1	You can have me as a farmer, or in leathers, and no one has ever chose farmer.	Man kann mich als Farmer haben, oder in Leder, aber niemand hat jemals Farmer gewählt.	Man kann mich als Farmer, oder als Lederbeuter haben, und niemand hat jemals einen Bauern ausgesucht.	1.53	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000100000000000	0000000010000000000	0000000000000000000	0000000000000000000	0000010000000000000	0000000000000000000	0000000000000000000
40	TF_online	A2	You can have me as a farmer, or in leathers, and no one has ever chose farmer.	Man kann mich als Farmer haben, oder in Leder, aber niemand hat jemals Farmer gewählt.	Man kann mich als Farmer, oder als Lederbeuter haben, und niemand hat jemals einen Bauern ausgesucht.	1.53	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000000	0000000000000000100	0000000000000001000	0000000010000000000	0000000000000000000	0000000000000000000	0000010000000000000	0000000000000000000	0000000000000000000
